LR,Heads,Embeddings,Block Size,Batch Size,Layers,Step,Training Loss,Validation Loss,Accumulated Time Sec
0.0006,8,512,128,64,6,3800,0.0973,3.8950,1260.2468144893646
0.0006,8,512,128,64,6,3900,0.0975,3.9622,1292.743411540985
0.0006,8,512,128,64,6,4000,0.0961,3.9698,1324.9733283519745
0.0006,8,512,128,64,6,4100,0.0961,4.0411,1357.482854604721
0.0006,8,512,128,64,6,4200,0.0957,3.9702,1390.178395986557
0.0006,8,512,128,64,6,4300,0.0952,4.0366,1422.5640046596527
0.0006,8,512,128,64,6,4400,0.0944,4.0714,1454.933569431305
0.0006,8,512,128,64,6,4500,0.0943,4.0563,1487.6248495578766
0.0006,8,512,128,64,6,4600,0.0938,4.1567,1520.1561887264252
0.0006,8,512,128,64,6,4700,0.0936,4.0400,1552.6766304969788
0.0006,8,512,128,64,6,4800,0.0931,4.1258,1584.8518090248108
0.0006,8,512,128,64,6,4900,0.0929,4.1320,1617.2513599395752
0.0006,12,768,64,48,4,0,4.5191,4.5352,11.095351219177246
0.0006,12,768,64,48,4,100,2.3853,2.4898,31.260242700576782
0.0006,12,768,64,48,4,200,1.9257,2.1124,51.44691252708435
0.0006,12,768,64,48,4,300,1.6796,1.9319,71.78977274894714
0.0006,12,768,64,48,4,400,1.5224,1.8476,91.96126317977905
0.0006,12,768,64,48,4,500,1.4084,1.7884,112.1272964477539
0.0006,12,768,64,48,4,600,1.3183,1.7779,132.41189122200012
0.0006,12,768,64,48,4,700,1.2308,1.7764,152.55974960327148
0.0006,12,768,64,48,4,800,1.1610,1.7973,172.6806342601776
0.0006,12,768,64,48,4,900,1.0896,1.7940,192.82614731788635
0.0006,12,768,64,48,4,1000,1.0192,1.8391,212.9032974243164
0.0006,12,768,64,48,4,1100,0.9580,1.8321,233.03662085533142
0.0006,12,768,64,48,4,1200,0.9040,1.9125,253.14063477516174
0.0006,12,768,64,48,4,1300,0.8258,1.9380,273.3976581096649
0.0006,12,768,64,48,4,1400,0.7630,1.9683,293.52445125579834
0.0006,12,768,64,48,4,1500,0.7099,2.0324,313.6744363307953
0.0006,12,768,64,48,4,1600,0.6508,2.0993,333.9667024612427
0.0006,12,768,64,48,4,1700,0.5941,2.1604,354.0912621021271
0.0006,12,768,64,48,4,1800,0.5350,2.2816,374.2143108844757
0.0006,12,768,64,48,4,1900,0.4911,2.3048,394.4030730724335
0.0006,12,768,64,48,4,2000,0.4533,2.3869,414.6060609817505
0.0006,12,768,64,48,4,2100,0.4122,2.4145,434.7072718143463
0.0006,12,768,64,48,4,2200,0.3805,2.5259,454.83945965766907
0.0006,12,768,64,48,4,2300,0.3523,2.5552,474.9723081588745
0.0006,12,768,64,48,4,2400,0.3296,2.6755,495.0651924610138
0.0006,12,768,64,48,4,2500,0.3083,2.6894,515.1946005821228
0.0006,12,768,64,48,4,2600,0.2871,2.7616,535.464029788971
0.0006,12,768,64,48,4,2700,0.2739,2.8240,555.6054062843323
0.0006,12,768,64,48,4,2800,0.2604,2.8832,575.704822063446
0.0006,12,768,64,48,4,2900,0.2565,2.9141,595.8897607326508
0.0006,12,768,64,48,4,3000,0.2429,2.9522,616.2049849033356
0.0006,12,768,64,48,4,3100,0.2375,3.0094,636.3800368309021
0.0006,12,768,64,48,4,3200,0.2298,3.0568,656.5493772029877
0.0006,12,768,64,48,4,3300,0.2238,3.1150,676.6516728401184
0.0006,12,768,64,48,4,3400,0.2196,3.1605,696.7647142410278
0.0006,12,768,64,48,4,3500,0.2197,3.1374,716.918643951416
0.0006,12,768,64,48,4,3600,0.2126,3.2548,737.198988199234
0.0006,12,768,64,48,4,3700,0.2118,3.2129,757.309642791748
0.0006,12,768,64,48,4,3800,0.2095,3.2612,777.3711411952972
0.0006,12,768,64,48,4,3900,0.2074,3.3240,797.5929217338562
0.0006,12,768,64,48,4,4000,0.2033,3.3911,817.681236743927
0.0006,12,768,64,48,4,4100,0.2029,3.3720,837.7720365524292
0.0006,12,768,64,48,4,4200,0.2000,3.4840,857.9344539642334
0.0006,12,768,64,48,4,4300,0.2003,3.4670,878.0567722320557
0.0006,12,768,64,48,4,4400,0.1977,3.4709,898.1393220424652
0.0006,12,768,64,48,4,4500,0.1947,3.4833,918.2848932743073
0.0006,12,768,64,48,4,4600,0.1944,3.5283,938.435408115387
0.0006,12,768,64,48,4,4700,0.1927,3.5809,958.5327892303467
0.0006,12,768,64,48,4,4800,0.1934,3.5561,978.6411442756653
0.0006,12,768,64,48,4,4900,0.1921,3.6231,998.8818483352661
0.0006,12,768,64,48,6,0,4.7261,4.7249,16.215112447738647
0.0006,12,768,64,48,6,100,2.5468,2.6277,45.595709562301636
0.0006,12,768,64,48,6,200,2.1656,2.3030,74.54675674438477
0.0006,12,768,64,48,6,300,1.8395,2.0645,103.80700469017029
0.0006,12,768,64,48,6,400,1.6286,1.9035,133.19325017929077
0.0006,12,768,64,48,6,500,1.4874,1.8258,162.24154543876648
0.0006,12,768,64,48,6,600,1.3760,1.7881,191.6714210510254
0.0006,12,768,64,48,6,700,1.2778,1.7581,220.79067158699036
0.0006,12,768,64,48,6,800,1.2077,1.7614,250.21064376831055
0.0006,12,768,64,48,6,900,1.1224,1.7786,279.2166473865509
0.0006,12,768,64,48,6,1000,1.0596,1.8221,308.1471035480499
0.0006,12,768,64,48,6,1100,0.9881,1.8441,337.05673241615295
0.0006,12,768,64,48,6,1200,0.9097,1.8521,365.92249870300293
0.0006,12,768,64,48,6,1300,0.8419,1.9077,395.38195991516113
0.0006,12,768,64,48,6,1400,0.7651,1.9383,424.4030771255493
0.0006,12,768,64,48,6,1500,0.7108,1.9878,453.8510174751282
0.0006,12,768,64,48,6,1600,0.6379,2.0656,483.0801293849945
0.0006,12,768,64,48,6,1700,0.5830,2.1367,513.0932929515839
0.0006,12,768,64,48,6,1800,0.5195,2.2162,542.0013294219971
0.0006,12,768,64,48,6,1900,0.4692,2.2853,571.0907247066498
0.0006,12,768,64,48,6,2000,0.4299,2.3417,600.1444640159607
0.0006,12,768,64,48,6,2100,0.3847,2.4587,629.1096317768097
0.0006,12,768,64,48,6,2200,0.3472,2.5564,658.7781226634979
0.0006,12,768,64,48,6,2300,0.3277,2.5787,687.7165644168854
0.0006,12,768,64,48,6,2400,0.3014,2.6533,716.7769584655762
0.0006,12,768,64,48,6,2500,0.2870,2.7858,745.7199981212616
0.0006,12,768,64,48,6,2600,0.2704,2.7922,774.3390083312988
0.0006,12,768,64,48,6,2700,0.2532,2.8406,803.4255039691925
0.0006,12,768,64,48,6,2800,0.2444,2.9261,833.348554611206
0.0006,12,768,64,48,6,2900,0.2387,2.9639,865.6931233406067
0.0006,12,768,64,48,6,3000,0.2321,3.0069,897.978542804718
0.0006,12,768,64,48,6,3100,0.2264,3.0327,928.566243648529
0.0006,12,768,64,48,6,3200,0.2185,3.1434,959.7235083580017
0.0006,12,768,64,48,6,3300,0.2154,3.1369,990.6222968101501
0.0006,12,768,64,48,6,3400,0.2106,3.2185,1021.445853471756
0.0006,12,768,64,48,6,3500,0.2114,3.2217,1052.2956845760345
0.0006,12,768,64,48,6,3600,0.2054,3.2508,1083.1476335525513
0.0006,12,768,64,48,6,3700,0.2054,3.2388,1114.1667623519897
0.0006,12,768,64,48,6,3800,0.2023,3.3041,1145.2418863773346
0.0006,12,768,64,48,6,3900,0.2007,3.3522,1176.3964145183563
0.0006,12,768,64,48,6,4000,0.1999,3.3616,1207.5159947872162
0.0006,12,768,64,48,6,4100,0.1982,3.4068,1238.5230190753937
0.0006,12,768,64,48,6,4200,0.1968,3.4368,1267.7782611846924
0.0006,12,768,64,48,6,4300,0.1928,3.5139,1296.8578684329987
0.0006,12,768,64,48,6,4400,0.1950,3.5060,1326.353652715683
0.0006,12,768,64,48,6,4500,0.1931,3.4982,1355.4852221012115
0.0006,12,768,64,48,6,4600,0.1905,3.5458,1384.875864982605
0.0006,12,768,64,48,6,4700,0.1890,3.4906,1413.9585235118866
0.0006,12,768,64,48,6,4800,0.1894,3.5496,1443.322458744049
0.0006,12,768,64,48,6,4900,0.1882,3.6396,1472.617509841919
0.0006,12,768,128,48,4,0,4.5704,4.5669,19.089595317840576
0.0006,12,768,128,48,4,100,2.4645,2.5487,49.99128532409668
0.0006,12,768,128,48,4,200,2.1163,2.2711,80.80506229400635
0.0006,12,768,128,48,4,300,1.7157,1.9627,111.32907199859619
0.0006,12,768,128,48,4,400,1.4973,1.8343,142.1208028793335
0.0006,12,768,128,48,4,500,1.3307,1.7891,172.93544936180115
0.0006,12,768,128,48,4,600,1.1863,1.7665,203.4311821460724
0.0006,12,768,128,48,4,700,1.0607,1.7850,234.30818152427673
0.0006,12,768,128,48,4,800,0.9307,1.8237,265.13449025154114
0.0006,12,768,128,48,4,900,0.8165,1.8859,296.14265847206116
0.0006,12,768,128,48,4,1000,0.6879,2.0120,327.3808379173279
0.0006,12,768,128,48,4,1100,0.5715,2.1102,358.42062425613403
0.0006,12,768,128,48,4,1200,0.4589,2.2615,389.5255603790283
0.0006,12,768,128,48,4,1300,0.3705,2.3572,420.49204087257385
0.0006,12,768,128,48,4,1400,0.2954,2.4645,451.36422395706177
0.0006,12,768,128,48,4,1500,0.2357,2.6140,482.4183053970337
0.0006,12,768,128,48,4,1600,0.1996,2.7626,513.4014501571655
0.0006,12,768,128,48,4,1700,0.1774,2.8773,544.2951011657715
0.0006,12,768,128,48,4,1800,0.1611,3.0025,575.0901539325714
0.0006,12,768,128,48,4,1900,0.1458,3.0562,605.6637082099915
0.0006,12,768,128,48,4,2000,0.1364,3.1707,636.6039273738861
0.0006,12,768,128,48,4,2100,0.1297,3.2866,667.6231667995453
0.0006,12,768,128,48,4,2200,0.1240,3.2960,698.7985389232635
0.0006,12,768,128,48,4,2300,0.1206,3.3893,729.3203880786896
0.0006,12,768,128,48,4,2400,0.1173,3.3986,760.7183268070221
0.0006,12,768,128,48,4,2500,0.1153,3.5171,791.480325460434
0.0006,12,768,128,48,4,2600,0.1137,3.5246,822.4264497756958
0.0006,12,768,128,48,4,2700,0.1107,3.6113,853.395943403244
0.0006,12,768,128,48,4,2800,0.1087,3.5971,884.3835458755493
0.0006,12,768,128,48,4,2900,0.1074,3.7190,915.3158688545227
0.0006,12,768,128,48,4,3000,0.1066,3.6600,946.3771469593048
0.0006,12,768,128,48,4,3100,0.1059,3.7413,977.1927826404572
0.0006,12,768,128,48,4,3200,0.1043,3.7963,1008.0068349838257
0.0006,12,768,128,48,4,3300,0.1031,3.8138,1038.634271621704
0.0006,12,768,128,48,4,3400,0.1022,3.8831,1069.463860988617
0.0006,12,768,128,48,4,3500,0.1008,3.8573,1100.1092522144318
0.0006,12,768,128,48,4,3600,0.1010,3.9414,1131.384150981903
0.0006,12,768,128,48,4,3700,0.1006,3.9088,1162.3004145622253
0.0006,12,768,128,48,4,3800,0.0990,3.9469,1192.9118871688843
0.0006,12,768,128,48,4,3900,0.0995,3.9599,1223.6217558383942
0.0006,12,768,128,48,4,4000,0.0983,3.9126,1254.5651218891144
0.0006,12,768,128,48,4,4100,0.0985,3.9814,1285.3939492702484
0.0006,12,768,128,48,4,4200,0.0975,4.0282,1316.0512290000916
0.0006,12,768,128,48,4,4300,0.0965,4.0767,1346.911610364914
0.0006,12,768,128,48,4,4400,0.0964,4.0630,1377.5540118217468
0.0006,12,768,128,48,4,4500,0.0966,4.0384,1408.486025094986
0.0006,12,768,128,48,4,4600,0.0958,4.1977,1439.295017004013
0.0006,12,768,128,48,4,4700,0.0952,4.0583,1470.0008780956268
0.0006,12,768,128,48,4,4800,0.0956,4.0961,1500.750067949295
0.0006,12,768,128,48,4,4900,0.0940,4.1959,1532.1600186824799
0.0006,12,768,128,48,6,0,4.6386,4.6500,26.566778421401978
0.0006,12,768,128,48,6,100,2.5535,2.6341,69.10886120796204
0.0006,12,768,128,48,6,200,2.3912,2.5007,110.89646244049072
0.0006,12,768,128,48,6,300,1.9699,2.1671,152.75957369804382
0.0006,12,768,128,48,6,400,1.6447,1.9288,194.64871096611023
0.0006,12,768,128,48,6,500,1.4187,1.8180,236.63662934303284
0.0006,12,768,128,48,6,600,1.2426,1.7632,278.57852506637573
0.0006,12,768,128,48,6,700,1.0951,1.7923,320.4976136684418
0.0006,12,768,128,48,6,800,0.9455,1.8222,362.4539647102356
0.0006,12,768,128,48,6,900,0.8038,1.9008,404.5121428966522
0.0006,12,768,128,48,6,1000,0.6594,2.0111,446.53875613212585
0.0006,12,768,128,48,6,1100,0.5281,2.1638,488.5344843864441
0.0006,12,768,128,48,6,1200,0.4112,2.2569,530.8006913661957
0.0006,12,768,128,48,6,1300,0.3142,2.4280,572.77743268013
0.0006,12,768,128,48,6,1400,0.2553,2.5272,614.7840807437897
0.0006,12,768,128,48,6,1500,0.2003,2.7350,657.4757323265076
0.0006,12,768,128,48,6,1600,0.1724,2.8593,699.4396586418152
0.0006,12,768,128,48,6,1700,0.1531,2.9939,741.4701476097107
0.0006,12,768,128,48,6,1800,0.1398,3.0958,783.4473764896393
0.0006,12,768,128,48,6,1900,0.1314,3.1825,825.4794499874115
0.0006,12,768,128,48,6,2000,0.1286,3.2305,867.5213406085968
0.0006,12,768,128,48,6,2100,0.1229,3.3227,909.6135108470917
0.0006,12,768,128,48,6,2200,0.1180,3.3658,951.6141881942749
0.0006,12,768,128,48,6,2300,0.1157,3.4700,993.6882438659668
0.0006,12,768,128,48,6,2400,0.1122,3.5552,1035.734501361847
0.0006,12,768,128,48,6,2500,0.1125,3.5219,1077.7778389453888
0.0006,12,768,128,48,6,2600,0.1092,3.5433,1119.8642580509186
0.0006,12,768,128,48,6,2700,0.1079,3.6247,1161.885639667511
0.0006,12,768,128,48,6,2800,0.1061,3.5755,1203.9895145893097
0.0006,12,768,128,48,6,2900,0.1053,3.6972,1246.534475326538
0.0006,12,768,128,48,6,3000,0.1041,3.6749,1288.5154542922974
0.0006,12,768,128,48,6,3100,0.1032,3.7429,1330.5747451782227
0.0006,12,768,128,48,6,3200,0.1038,3.7799,1372.7988457679749
0.0006,12,768,128,48,6,3300,0.1025,3.7594,1414.8435318470001
0.0006,12,768,128,48,6,3400,0.1008,3.8578,1456.9022378921509
0.0006,12,768,128,48,6,3500,0.1000,3.8072,1498.9474012851715
0.0006,12,768,128,48,6,3600,0.0990,3.8920,1540.9867310523987
0.0006,12,768,128,48,6,3700,0.0992,3.9223,1583.0353417396545
0.0006,12,768,128,48,6,3800,0.0983,3.9139,1625.0980491638184
0.0006,12,768,128,48,6,3900,0.0974,3.9719,1667.1419146060944
0.0006,12,768,128,48,6,4000,0.0969,3.9557,1709.2377984523773
0.0006,12,768,128,48,6,4100,0.0968,3.9592,1751.2886288166046
0.0006,12,768,128,48,6,4200,0.0969,3.9558,1793.4474394321442
0.0006,12,768,128,48,6,4300,0.0962,3.9965,1835.4784185886383
0.0006,12,768,128,48,6,4400,0.0956,4.0118,1877.5306417942047
0.0006,12,768,128,48,6,4500,0.0941,4.0361,1919.6176373958588
0.0006,12,768,128,48,6,4600,0.0949,4.0753,1961.890529870987
0.0006,12,768,128,48,6,4700,0.0942,3.9427,2004.089548587799
0.0006,12,768,128,48,6,4800,0.0938,4.1123,2046.1793072223663
0.0006,12,768,128,48,6,4900,0.0940,4.0936,2088.296770095825
0.0006,12,768,64,64,4,0,4.5693,4.5731,14.077953100204468
0.0006,12,768,64,64,4,100,2.3121,2.4167,39.25675106048584
0.0006,12,768,64,64,4,200,1.8482,2.0595,64.30780053138733
0.0006,12,768,64,64,4,300,1.6148,1.8972,89.39354586601257
0.0006,12,768,64,64,4,400,1.4521,1.8191,114.57755708694458
0.0006,12,768,64,64,4,500,1.3205,1.7795,139.70149731636047
0.0006,12,768,64,64,4,600,1.2283,1.7736,164.76412272453308
0.0006,12,768,64,64,4,700,1.1345,1.7819,189.79271697998047
0.0006,12,768,64,64,4,800,1.0471,1.8097,214.8985857963562
0.0006,12,768,64,64,4,900,0.9562,1.8340,240.02151250839233
0.0006,12,768,64,64,4,1000,0.8870,1.9195,265.0500695705414
0.0006,12,768,64,64,4,1100,0.7906,1.9277,290.17022919654846
0.0006,12,768,64,64,4,1200,0.7171,1.9995,315.29548478126526
0.0006,12,768,64,64,4,1300,0.6449,2.1109,340.5227847099304
0.0006,12,768,64,64,4,1400,0.5713,2.1409,365.5774657726288
0.0006,12,768,64,64,4,1500,0.5088,2.2826,390.7804651260376
0.0006,12,768,64,64,4,1600,0.4482,2.3480,415.90395402908325
0.0006,12,768,64,64,4,1700,0.4006,2.4117,441.025057554245
0.0006,12,768,64,64,4,1800,0.3652,2.5169,466.12601232528687
0.0006,12,768,64,64,4,1900,0.3285,2.5723,491.21650886535645
0.0006,12,768,64,64,4,2000,0.3044,2.6585,516.3808076381683
0.0006,12,768,64,64,4,2100,0.2805,2.7519,541.5793008804321
0.0006,12,768,64,64,4,2200,0.2609,2.7847,566.647274017334
0.0006,12,768,64,64,4,2300,0.2491,2.9390,591.6693439483643
0.0006,12,768,64,64,4,2400,0.2400,2.9816,616.7991416454315
0.0006,12,768,64,64,4,2500,0.2317,3.0496,641.9671454429626
0.0006,12,768,64,64,4,2600,0.2269,3.0691,667.138573884964
0.0006,12,768,64,64,4,2700,0.2208,3.1314,692.2957570552826
0.0006,12,768,64,64,4,2800,0.2143,3.1844,717.5492441654205
0.0006,12,768,64,64,4,2900,0.2109,3.2278,742.8006563186646
0.0006,12,768,64,64,4,3000,0.2057,3.3223,767.880663394928
0.0006,12,768,64,64,4,3100,0.2007,3.3546,793.1267807483673
0.0006,12,768,64,64,4,3200,0.1991,3.3832,818.2494790554047
0.0006,12,768,64,64,4,3300,0.1995,3.3565,843.4748730659485
0.0006,12,768,64,64,4,3400,0.1953,3.4585,868.6084611415863
0.0006,12,768,64,64,4,3500,0.1944,3.4343,893.7402577400208
0.0006,12,768,64,64,4,3600,0.1945,3.4188,918.8648748397827
0.0006,12,768,64,64,4,3700,0.1910,3.5182,943.8796260356903
0.0006,12,768,64,64,4,3800,0.1896,3.5126,969.0265300273895
0.0006,12,768,64,64,4,3900,0.1885,3.5567,994.1988751888275
0.0006,12,768,64,64,4,4000,0.1862,3.6311,1019.4871115684509
0.0006,12,768,64,64,4,4100,0.1852,3.6141,1044.6146318912506
0.0006,12,768,64,64,4,4200,0.1839,3.5749,1069.7442035675049
0.0006,12,768,64,64,4,4300,0.1818,3.6577,1094.9440758228302
0.0006,12,768,64,64,4,4400,0.1823,3.7326,1120.0648357868195
0.0006,12,768,64,64,4,4500,0.1823,3.6815,1145.290896654129
0.0006,12,768,64,64,4,4600,0.1813,3.6942,1170.402872800827
0.0006,12,768,64,64,4,4700,0.1815,3.6947,1195.5795600414276
0.0006,12,768,64,64,4,4800,0.1791,3.7575,1220.5771703720093
0.0006,12,768,64,64,4,4900,0.1786,3.7372,1245.6957893371582
0.0006,12,768,64,64,6,0,4.6573,4.6669,20.635851860046387
0.0006,12,768,64,64,6,100,2.5229,2.6110,55.1396906375885
0.0006,12,768,64,64,6,200,2.0520,2.2193,90.1855640411377
0.0006,12,768,64,64,6,300,1.7470,1.9862,124.75826621055603
0.0006,12,768,64,64,6,400,1.5413,1.8688,158.98623704910278
0.0006,12,768,64,64,6,500,1.3905,1.7899,193.56038975715637
0.0006,12,768,64,64,6,600,1.2733,1.7871,227.82496571540833
0.0006,12,768,64,64,6,700,1.1724,1.7819,262.15632581710815
0.0006,12,768,64,64,6,800,1.0776,1.7850,296.3257100582123
0.0006,12,768,64,64,6,900,0.9706,1.8025,330.7876925468445
0.0006,12,768,64,64,6,1000,0.8752,1.8748,365.12322783470154
0.0006,12,768,64,64,6,1100,0.7981,1.9445,399.3587646484375
0.0006,12,768,64,64,6,1200,0.7030,2.0045,433.82855129241943
0.0006,12,768,64,64,6,1300,0.6238,2.0665,468.32483863830566
0.0006,12,768,64,64,6,1400,0.5451,2.1380,502.6167719364166
0.0006,12,768,64,64,6,1500,0.4772,2.2665,537.2981631755829
0.0006,12,768,64,64,6,1600,0.4172,2.3352,571.6992025375366
0.0006,12,768,64,64,6,1700,0.3694,2.4213,606.6302299499512
0.0006,12,768,64,64,6,1800,0.3258,2.5580,641.0765900611877
0.0006,12,768,64,64,6,1900,0.2972,2.6367,675.5990941524506
0.0006,12,768,64,64,6,2000,0.2744,2.7503,710.1345574855804
0.0006,12,768,64,64,6,2100,0.2577,2.7921,744.3575553894043
0.0006,12,768,64,64,6,2200,0.2453,2.9157,778.8499746322632
0.0006,12,768,64,64,6,2300,0.2341,2.9523,813.3108015060425
0.0006,12,768,64,64,6,2400,0.2230,3.0087,848.2177045345306
0.0006,12,768,64,64,6,2500,0.2181,3.0939,882.4770121574402
0.0006,12,768,64,64,6,2600,0.2140,3.1457,916.8467359542847
0.0006,12,768,64,64,6,2700,0.2091,3.1590,951.2718544006348
0.0006,12,768,64,64,6,2800,0.2043,3.2415,985.6341118812561
0.0006,12,768,64,64,6,2900,0.2007,3.2532,1019.8811359405518
0.0006,12,768,64,64,6,3000,0.1973,3.3178,1054.1330225467682
0.0006,12,768,64,64,6,3100,0.1942,3.3208,1088.8376224040985
0.0006,12,768,64,64,6,3200,0.1954,3.3974,1123.1776340007782
0.0006,12,768,64,64,6,3300,0.1924,3.4231,1157.6588582992554
0.0006,12,768,64,64,6,3400,0.1911,3.4183,1191.9714360237122
0.0006,12,768,64,64,6,3500,0.1887,3.5036,1226.1000227928162
0.0006,12,768,64,64,6,3600,0.1870,3.5004,1260.1534912586212
0.0006,12,768,64,64,6,3700,0.1867,3.5257,1294.6468522548676
0.0006,12,768,64,64,6,3800,0.1849,3.5613,1329.3162562847137
0.0006,12,768,64,64,6,3900,0.1839,3.5743,1363.6689517498016
0.0006,12,768,64,64,6,4000,0.1839,3.5387,1397.8818986415863
0.0006,12,768,64,64,6,4100,0.1830,3.6007,1432.4688520431519
0.0006,12,768,64,64,6,4200,0.1824,3.6065,1466.5415697097778
0.0006,12,768,64,64,6,4300,0.1813,3.5969,1500.8652346134186
0.0006,12,768,64,64,6,4400,0.1777,3.7250,1535.4923374652863
0.0006,12,768,64,64,6,4500,0.1786,3.6670,1570.3403720855713
0.0006,12,768,64,64,6,4600,0.1804,3.6731,1604.616541147232
0.0006,12,768,64,64,6,4700,0.1773,3.7373,1638.7825088500977
0.0006,12,768,64,64,6,4800,0.1767,3.7144,1673.1032252311707
0.0006,12,768,64,64,6,4900,0.1758,3.7514,1707.5495357513428
0.0006,12,768,128,64,4,0,4.6126,4.6212,23.448152542114258
0.0006,12,768,128,64,4,100,2.4480,2.5375,60.785106897354126
0.0006,12,768,128,64,4,200,2.0120,2.1828,98.321608543396
0.0006,12,768,128,64,4,300,1.6563,1.9163,135.34682059288025
0.0006,12,768,128,64,4,400,1.4144,1.8029,172.11867833137512
0.0006,12,768,128,64,4,500,1.2443,1.7645,209.19924139976501
0.0006,12,768,128,64,4,600,1.0774,1.7756,246.19180250167847
0.0006,12,768,128,64,4,700,0.9282,1.8323,283.151673078537
0.0006,12,768,128,64,4,800,0.7588,1.9412,320.1386287212372
0.0006,12,768,128,64,4,900,0.6078,2.0413,357.8899726867676
0.0006,12,768,128,64,4,1000,0.4701,2.2012,394.8478891849518
0.0006,12,768,128,64,4,1100,0.3541,2.3808,431.8056671619415
0.0006,12,768,128,64,4,1200,0.2623,2.5180,468.73919677734375
0.0006,12,768,128,64,4,1300,0.2122,2.7273,505.8617730140686
0.0006,12,768,128,64,4,1400,0.1760,2.8856,542.6781640052795
0.0006,12,768,128,64,4,1500,0.1531,2.9741,579.5436060428619
0.0006,12,768,128,64,4,1600,0.1393,3.1165,616.5185375213623
0.0006,12,768,128,64,4,1700,0.1283,3.2030,653.4233040809631
0.0006,12,768,128,64,4,1800,0.1238,3.2975,690.2833077907562
0.0006,12,768,128,64,4,1900,0.1193,3.3630,727.3034389019012
0.0006,12,768,128,64,4,2000,0.1154,3.4179,764.2152156829834
0.0006,12,768,128,64,4,2100,0.1114,3.5010,801.115730047226
0.0006,12,768,128,64,4,2200,0.1100,3.6014,838.1610262393951
0.0006,12,768,128,64,4,2300,0.1097,3.6563,875.2451505661011
0.0006,12,768,128,64,4,2400,0.1064,3.6040,912.1386513710022
0.0006,12,768,128,64,4,2500,0.1048,3.7016,949.720545053482
0.0006,12,768,128,64,4,2600,0.1022,3.7309,986.7113440036774
0.0006,12,768,128,64,4,2700,0.1029,3.7090,1023.7194931507111
0.0006,12,768,128,64,4,2800,0.1011,3.7958,1060.541366815567
0.0006,12,768,128,64,4,2900,0.1003,3.7798,1098.3032445907593
0.0006,12,768,128,64,4,3000,0.0988,3.8473,1135.2578370571136
0.0006,12,768,128,64,4,3100,0.0984,3.9197,1172.0411338806152
0.0006,12,768,128,64,4,3200,0.0978,3.9253,1208.9278984069824
0.0006,12,768,128,64,4,3300,0.0969,3.9613,1245.987092256546
0.0006,12,768,128,64,4,3400,0.0964,3.8928,1282.8860929012299
0.0006,12,768,128,64,4,3500,0.0959,4.0075,1319.8655569553375
0.0006,12,768,128,64,4,3600,0.0952,4.0446,1356.7793591022491
0.0006,12,768,128,64,4,3700,0.0943,3.9730,1394.2657959461212
0.0006,12,768,128,64,4,3800,0.0935,4.0748,1431.824384689331
0.0006,12,768,128,64,4,3900,0.0935,4.0407,1468.91650724411
0.0006,12,768,128,64,4,4000,0.0935,4.1104,1506.2104759216309
0.0006,12,768,128,64,4,4100,0.0921,4.0862,1543.1783640384674
0.0006,12,768,128,64,4,4200,0.0922,4.0514,1579.9644343852997
0.0006,12,768,128,64,4,4300,0.0915,4.1269,1616.9711430072784
0.0006,12,768,128,64,4,4400,0.0921,4.1384,1653.7815885543823
0.0006,12,768,128,64,4,4500,0.0915,4.2148,1690.8267006874084
0.0006,12,768,128,64,4,4600,0.0909,4.2121,1727.6018421649933
0.0006,12,768,128,64,4,4700,0.0911,4.2183,1764.8647212982178
0.0006,12,768,128,64,4,4800,0.0905,4.1863,1801.8125896453857
0.0006,12,768,128,64,4,4900,0.0904,4.3738,1838.7766778469086
0.0003,8,512,64,48,4,0,4.6315,4.6349,6.6267616748809814
0.0003,8,512,64,48,4,100,2.4414,2.5208,18.378287076950073
0.0003,8,512,64,48,4,200,2.0972,2.2548,30.105067491531372
0.0003,8,512,64,48,4,300,1.8372,2.0324,41.84851336479187
0.0003,8,512,64,48,4,400,1.6881,1.9358,53.58603024482727
0.0003,8,512,64,48,4,500,1.5754,1.8648,65.32954692840576
0.0003,8,512,64,48,4,600,1.4924,1.8048,77.0750367641449
0.0003,8,512,64,48,4,700,1.4200,1.7843,88.81764698028564
0.0003,8,512,64,48,4,800,1.3571,1.7595,100.55739116668701
0.0003,8,512,64,48,4,900,1.3129,1.7682,112.30125379562378
0.0003,8,512,64,48,4,1000,1.2535,1.7305,124.04934668540955
0.0003,8,512,64,48,4,1100,1.2067,1.7431,135.81828570365906
0.0003,8,512,64,48,4,1200,1.1647,1.7404,147.59856915473938
0.0003,8,512,64,48,4,1300,1.1166,1.7376,159.37013149261475
0.0003,8,512,64,48,4,1400,1.0854,1.7599,171.16132140159607
0.0003,8,512,64,48,4,1500,1.0367,1.7704,182.92811799049377
0.0003,8,512,64,48,4,1600,0.9971,1.7836,194.70067143440247
0.0003,8,512,64,48,4,1700,0.9584,1.8063,206.47318243980408
0.0003,8,512,64,48,4,1800,0.9182,1.8330,218.25540733337402
0.0003,8,512,64,48,4,1900,0.8786,1.8434,230.0208067893982
0.0003,8,512,64,48,4,2000,0.8395,1.8907,241.82208633422852
0.0003,8,512,64,48,4,2100,0.8045,1.8863,253.58116364479065
0.0003,8,512,64,48,4,2200,0.7709,1.9153,265.3470253944397
0.0003,8,512,64,48,4,2300,0.7281,1.9583,277.1265528202057
0.0003,8,512,64,48,4,2400,0.6888,2.0063,288.8963882923126
