LR,Heads,Embeddings,Block Size,Batch Size,Layers,Step,Training Loss,Validation Loss,Accumulated Time Sec
0.0006,12,768,64,64,2,400,1.4370,1.8088,76.46900653839111
0.0006,12,768,64,64,4,0,4.5520,4.5467,15.823508977890015
0.0006,12,768,64,64,4,100,2.3333,2.4292,44.45333218574524
0.0006,12,768,64,64,4,200,1.8593,2.0695,72.58461260795593
0.0006,12,768,64,64,4,300,1.6005,1.8838,100.92160201072693
0.0006,12,768,64,64,4,400,1.4470,1.8143,130.07687950134277
0.0006,12,768,64,64,6,0,4.5468,4.5408,22.866641998291016
0.0006,12,768,64,64,6,100,2.5331,2.6113,62.31919050216675
0.0006,12,768,64,64,6,200,2.1059,2.2586,102.19920492172241
0.0006,12,768,64,64,6,300,1.7778,2.0159,141.20260214805603
0.0006,12,768,64,64,6,400,1.5584,1.8688,180.37592840194702
0.0006,12,768,128,64,2,0,4.5864,4.5878,14.770391941070557
0.0006,12,768,128,64,2,100,2.3613,2.4590,43.55616283416748
0.0006,12,768,128,64,2,200,1.8452,2.0494,76.37761378288269
0.0006,12,768,128,64,2,300,1.5721,1.8848,104.50525236129761
0.0006,12,768,128,64,2,400,1.3914,1.7797,131.9989311695099
0.0006,12,768,128,64,4,0,4.6785,4.6794,29.90352749824524
0.0006,12,768,128,64,4,100,2.4509,2.5438,81.84228491783142
0.0006,12,768,128,64,4,200,2.0375,2.2042,129.8702003955841
0.0006,12,768,128,64,4,300,1.6721,1.9430,180.85693097114563
0.0006,12,768,128,64,4,400,1.4421,1.8093,238.3562126159668
0.0003,1,64,32,32,2,0,4.5872,4.5813,1.122215747833252
0.0003,1,64,32,32,2,100,3.0848,3.1122,2.876368522644043
0.0003,1,64,32,32,2,200,2.8137,2.8498,4.828449964523315
0.0003,1,64,32,32,2,300,2.6795,2.7375,6.688588619232178
0.0003,1,64,32,32,2,400,2.5836,2.6486,8.661787271499634
0.0003,1,64,32,32,4,0,4.6420,4.6459,1.806182622909546
0.0003,1,64,32,32,4,100,3.0356,3.0600,4.558847427368164
0.0003,1,64,32,32,4,200,2.7649,2.8195,7.253243923187256
0.0003,1,64,32,32,4,300,2.6314,2.6997,10.08616018295288
0.0003,1,64,32,32,4,400,2.5480,2.6090,12.707521438598633
0.0003,1,64,32,32,6,0,4.5467,4.5528,2.0550272464752197
0.0003,1,64,32,32,6,100,2.9611,3.0018,5.445210695266724
0.0003,1,64,32,32,6,200,2.6999,2.7465,8.849931240081787
0.0003,1,64,32,32,6,300,2.5725,2.6363,12.213661909103394
0.0003,1,64,32,32,6,400,2.4781,2.5499,15.550723552703857
0.0003,1,64,64,32,2,0,4.6112,4.6200,1.0440073013305664
0.0003,1,64,64,32,2,100,3.0641,3.0995,2.727753162384033
0.0003,1,64,64,32,2,200,2.8155,2.8670,4.433638334274292
0.0003,1,64,64,32,2,300,2.6910,2.7401,6.254061460494995
0.0003,1,64,64,32,2,400,2.6214,2.6872,7.907074689865112
0.0003,1,64,64,32,4,0,4.6829,4.6829,1.571004867553711
0.0003,1,64,64,32,4,100,2.9871,3.0130,4.12492299079895
0.0003,1,64,64,32,4,200,2.7467,2.7912,6.711618423461914
0.0003,1,64,64,32,4,300,2.6365,2.6930,9.298064947128296
0.0003,1,64,64,32,4,400,2.5718,2.6315,11.923304796218872
0.0003,1,64,64,32,6,0,4.6096,4.6118,2.122300148010254
0.0003,1,64,64,32,6,100,2.9729,2.9982,5.387942314147949
0.0003,1,64,64,32,6,200,2.7306,2.7767,8.70724105834961
0.0003,1,64,64,32,6,300,2.6222,2.6810,12.001555442810059
0.0003,1,64,64,32,6,400,2.5550,2.6219,15.46498727798462
0.0003,1,64,128,32,2,0,4.6635,4.6618,1.10469388961792
0.0003,1,64,128,32,2,100,3.0464,3.0793,2.9220964908599854
0.0003,1,64,128,32,2,200,2.7933,2.8437,4.709988117218018
0.0003,1,64,128,32,2,300,2.6975,2.7601,6.476518154144287
0.0003,1,64,128,32,2,400,2.6382,2.6935,8.239376306533813
0.0003,1,64,128,32,4,0,4.6451,4.6466,1.6058299541473389
0.0003,1,64,128,32,4,100,2.9911,3.0229,4.197393894195557
0.0003,1,64,128,32,4,200,2.7532,2.7992,6.791590213775635
0.0003,1,64,128,32,4,300,2.6490,2.7180,9.360782384872437
0.0003,1,64,128,32,4,400,2.5952,2.6556,12.120846509933472
0.0003,1,64,128,32,6,0,4.6461,4.6423,4.794492244720459
0.0003,1,64,128,32,6,100,2.9458,2.9747,8.707465171813965
0.0003,1,64,128,32,6,200,2.7187,2.7644,12.15767526626587
0.0003,1,64,128,32,6,300,2.6225,2.6872,16.312820434570312
0.0003,1,64,128,32,6,400,2.5725,2.6397,20.06552267074585
0.0003,1,64,32,48,2,0,4.5881,4.5820,1.3740081787109375
0.0003,1,64,32,48,2,100,3.0708,3.0997,3.353743553161621
0.0003,1,64,32,48,2,200,2.7967,2.8399,5.359936475753784
0.0003,1,64,32,48,2,300,2.6682,2.7178,7.568066835403442
0.0003,1,64,32,48,2,400,2.5552,2.6247,9.510754346847534
0.0003,1,64,32,48,4,0,4.5550,4.5547,1.5818464756011963
0.0003,1,64,32,48,4,100,3.0045,3.0353,4.241421699523926
0.0003,1,64,32,48,4,200,2.7256,2.7708,6.826473236083984
0.0003,1,64,32,48,4,300,2.5961,2.6445,9.510626077651978
0.0003,1,64,32,48,4,400,2.5003,2.5700,12.180759191513062
0.0003,1,64,32,48,6,0,4.6033,4.6152,2.082322359085083
0.0003,1,64,32,48,6,100,2.9394,2.9734,5.561661005020142
0.0003,1,64,32,48,6,200,2.6774,2.7448,9.066465616226196
0.0003,1,64,32,48,6,300,2.5617,2.6259,12.499545097351074
0.0003,1,64,32,48,6,400,2.4609,2.5345,15.989269733428955
0.0003,1,64,64,48,2,0,4.6830,4.6828,1.2060649394989014
0.0003,1,64,64,48,2,100,3.0824,3.1147,3.0528981685638428
0.0003,1,64,64,48,2,200,2.7987,2.8511,4.933598279953003
0.0003,1,64,64,48,2,300,2.6917,2.7508,6.812759160995483
0.0003,1,64,64,48,2,400,2.6093,2.6790,8.776130676269531
0.0003,1,64,64,48,4,0,4.6100,4.6021,1.7257180213928223
0.0003,1,64,64,48,4,100,2.9634,2.9908,4.418219089508057
0.0003,1,64,64,48,4,200,2.7217,2.7686,7.084265232086182
0.0003,1,64,64,48,4,300,2.6208,2.6752,9.773716688156128
0.0003,1,64,64,48,4,400,2.5449,2.6225,12.456498146057129
0.0003,1,64,64,48,6,0,4.6653,4.6601,2.2406609058380127
0.0003,1,64,64,48,6,100,2.9268,2.9563,5.946683645248413
0.0003,1,64,64,48,6,200,2.6861,2.7455,9.58376431465149
0.0003,1,64,64,48,6,300,2.5866,2.6455,13.30358076095581
0.0003,1,64,64,48,6,400,2.5255,2.5851,16.998090505599976
0.0003,1,64,128,48,2,0,4.6236,4.6310,1.4462122917175293
0.0003,1,64,128,48,2,100,3.0639,3.0969,3.6857805252075195
0.0003,1,64,128,48,2,200,2.8117,2.8575,5.87764310836792
0.0003,1,64,128,48,2,300,2.7007,2.7573,8.00778865814209
0.0003,1,64,128,48,2,400,2.6347,2.7027,10.144298791885376
0.0003,1,64,128,48,4,0,4.6817,4.6800,1.8650143146514893
0.0003,1,64,128,48,4,100,2.9631,3.0008,4.904451131820679
0.0003,1,64,128,48,4,200,2.7324,2.7856,7.928786277770996
0.0003,1,64,128,48,4,300,2.6375,2.6957,10.959337949752808
0.0003,1,64,128,48,4,400,2.5833,2.6497,14.047920942306519
0.0003,1,64,128,48,6,0,4.6397,4.6453,2.4449117183685303
0.0003,1,64,128,48,6,100,2.9073,2.9467,6.509851932525635
0.0003,1,64,128,48,6,200,2.7032,2.7506,10.496719360351562
0.0003,1,64,128,48,6,300,2.6080,2.6686,14.48800277709961
0.0003,1,64,128,48,6,400,2.5548,2.6195,18.58270573616028
0.0003,1,64,32,64,2,0,4.6450,4.6428,1.4527671337127686
0.0003,1,64,32,64,2,100,3.0806,3.1137,3.5537495613098145
0.0003,1,64,32,64,2,200,2.7968,2.8429,5.701747894287109
0.0003,1,64,32,64,2,300,2.6674,2.7225,7.718784332275391
0.0003,1,64,32,64,2,400,2.5558,2.6272,9.862849712371826
0.0003,1,64,32,64,4,0,4.6649,4.6725,1.92897367477417
0.0003,1,64,32,64,4,100,2.9680,3.0006,4.82801365852356
0.0003,1,64,32,64,4,200,2.6753,2.7409,7.7172181606292725
0.0003,1,64,32,64,4,300,2.5308,2.6075,10.551215887069702
0.0003,1,64,32,64,4,400,2.4257,2.5111,13.504025936126709
0.0003,1,64,32,64,6,0,4.5688,4.5665,2.266225576400757
0.0003,1,64,32,64,6,100,2.8950,2.9304,6.06671667098999
0.0003,1,64,32,64,6,200,2.6550,2.7104,9.908409118652344
0.0003,1,64,32,64,6,300,2.5112,2.5881,14.103759765625
0.0003,1,64,32,64,6,400,2.3886,2.4720,17.96805477142334
0.0003,1,64,64,64,2,0,4.5873,4.5921,1.4277746677398682
0.0003,1,64,64,64,2,100,3.0639,3.1006,3.5063540935516357
0.0003,1,64,64,64,2,200,2.7921,2.8408,5.624129056930542
0.0003,1,64,64,64,2,300,2.6641,2.7221,7.745402097702026
0.0003,1,64,64,64,2,400,2.5985,2.6585,9.819329738616943
0.0003,1,64,64,64,4,0,4.6599,4.6501,1.8125741481781006
0.0003,1,64,64,64,4,100,3.0137,3.0543,4.750149488449097
0.0003,1,64,64,64,4,200,2.7225,2.7738,7.769274473190308
0.0003,1,64,64,64,4,300,2.6084,2.6699,10.918416261672974
0.0003,1,64,64,64,4,400,2.5398,2.6081,14.054484605789185
0.0003,1,64,64,64,6,0,4.5697,4.5740,2.2497992515563965
0.0003,1,64,64,64,6,100,2.9206,2.9483,6.014522552490234
0.0003,1,64,64,64,6,200,2.7042,2.7630,9.785590171813965
0.0003,1,64,64,64,6,300,2.5954,2.6606,13.532712936401367
0.0003,1,64,64,64,6,400,2.5241,2.5948,17.413024187088013
0.0003,1,64,128,64,2,0,4.6799,4.6870,1.6743698120117188
0.0003,1,64,128,64,2,100,3.0636,3.0963,4.260449409484863
0.0003,1,64,128,64,2,200,2.8258,2.8656,6.785839319229126
0.0003,1,64,128,64,2,300,2.6965,2.7465,9.318399906158447
0.0003,1,64,128,64,2,400,2.6297,2.6906,11.87941288948059
0.0003,1,64,128,64,4,0,4.5940,4.5924,2.3138768672943115
0.0003,1,64,128,64,4,100,2.9767,3.0076,6.035512208938599
0.0003,1,64,128,64,4,200,2.7246,2.7717,9.78514552116394
0.0003,1,64,128,64,4,300,2.6151,2.6778,13.584197044372559
0.0003,1,64,128,64,4,400,2.5651,2.6289,17.393078565597534
0.0003,1,64,128,64,6,0,4.6215,4.6196,2.9494235515594482
0.0003,1,64,128,64,6,100,2.9334,2.9650,7.815696716308594
0.0003,1,64,128,64,6,200,2.6978,2.7444,12.746819734573364
0.0003,1,64,128,64,6,300,2.5950,2.6604,17.63035011291504
0.0003,1,64,128,64,6,400,2.5414,2.6066,22.574101448059082
0.0003,2,128,32,32,2,0,4.5705,4.5689,1.2026045322418213
0.0003,2,128,32,32,2,100,2.7715,2.8167,3.2520673274993896
0.0003,2,128,32,32,2,200,2.5877,2.6544,5.25664496421814
0.0003,2,128,32,32,2,300,2.4395,2.5107,7.362155914306641
0.0003,2,128,32,32,2,400,2.3334,2.4245,9.397651195526123
0.0003,2,128,32,32,4,0,4.6068,4.5945,1.894637107849121
0.0003,2,128,32,32,4,100,2.7036,2.7585,5.309736013412476
0.0003,2,128,32,32,4,200,2.5146,2.5852,9.104900598526001
0.0003,2,128,32,32,4,300,2.3521,2.4415,12.39629316329956
0.0003,2,128,32,32,4,400,2.2527,2.3551,15.695729970932007
0.0003,2,128,32,32,6,0,4.6387,4.6327,3.6500356197357178
0.0003,2,128,32,32,6,100,2.6701,2.7341,9.095930814743042
0.0003,2,128,32,32,6,200,2.4826,2.5627,14.184926509857178
0.0003,2,128,32,32,6,300,2.3105,2.4132,19.384877681732178
0.0003,2,128,32,32,6,400,2.1906,2.3112,24.885573863983154
0.0003,2,128,64,32,2,0,4.5343,4.5353,1.3904674053192139
0.0003,2,128,64,32,2,100,2.7469,2.8057,3.7809767723083496
0.0003,2,128,64,32,2,200,2.5975,2.6617,6.215575933456421
0.0003,2,128,64,32,2,300,2.5087,2.5848,8.505423069000244
0.0003,2,128,64,32,2,400,2.4437,2.5276,10.847357749938965
0.0003,2,128,64,32,4,0,4.6316,4.6353,2.0772902965545654
0.0003,2,128,64,32,4,100,2.7174,2.7683,5.808659076690674
0.0003,2,128,64,32,4,200,2.5477,2.6128,9.53499460220337
0.0003,2,128,64,32,4,300,2.4414,2.5270,13.17420506477356
0.0003,2,128,64,32,4,400,2.3409,2.4344,16.920100927352905
0.0003,2,128,64,32,6,0,4.5801,4.5915,2.783015251159668
0.0003,2,128,64,32,6,100,2.6702,2.7341,7.978797197341919
0.0003,2,128,64,32,6,200,2.5177,2.5872,13.02196717262268
0.0003,2,128,64,32,6,300,2.4162,2.5030,18.095947980880737
0.0003,2,128,64,32,6,400,2.3023,2.4091,23.419734001159668
0.0003,2,128,128,32,2,0,4.5854,4.5853,1.7088112831115723
0.0003,2,128,128,32,2,100,2.7655,2.8172,4.724585294723511
0.0003,2,128,128,32,2,200,2.6141,2.6830,7.385497331619263
0.0003,2,128,128,32,2,300,2.5516,2.6164,10.012037992477417
0.0003,2,128,128,32,2,400,2.5032,2.5804,12.727456331253052
0.0003,2,128,128,32,4,0,4.5749,4.5715,2.7056329250335693
0.0003,2,128,128,32,4,100,2.7039,2.7691,7.072831869125366
0.0003,2,128,128,32,4,200,2.5704,2.6363,12.00476622581482
0.0003,2,128,128,32,4,300,2.5100,2.5829,16.601778507232666
0.0003,2,128,128,32,4,400,2.4649,2.5422,21.132776737213135
0.0003,2,128,128,32,6,0,4.7296,4.7299,3.3958327770233154
0.0003,2,128,128,32,6,100,2.6832,2.7391,9.375823259353638
0.0003,2,128,128,32,6,200,2.5497,2.6201,15.817175388336182
0.0003,2,128,128,32,6,300,2.4843,2.5684,21.860486268997192
0.0003,2,128,128,32,6,400,2.4291,2.5083,27.714659690856934
0.0003,2,128,32,48,2,0,4.6215,4.6217,1.5474073886871338
0.0003,2,128,32,48,2,100,2.7500,2.8002,4.039953947067261
0.0003,2,128,32,48,2,200,2.5598,2.6348,6.528971910476685
0.0003,2,128,32,48,2,300,2.3993,2.4752,9.111549139022827
0.0003,2,128,32,48,2,400,2.2893,2.3812,11.55366063117981
0.0003,2,128,32,48,4,0,4.6650,4.6612,2.2815206050872803
0.0003,2,128,32,48,4,100,2.7023,2.7499,6.178347587585449
0.0003,2,128,32,48,4,200,2.4788,2.5355,10.111612558364868
0.0003,2,128,32,48,4,300,2.3050,2.3956,13.922873497009277
0.0003,2,128,32,48,4,400,2.1758,2.3001,17.93459391593933
0.0003,2,128,32,48,6,0,4.6548,4.6566,3.0032224655151367
0.0003,2,128,32,48,6,100,2.6584,2.7153,8.374118089675903
0.0003,2,128,32,48,6,200,2.4419,2.5282,13.808679342269897
0.0003,2,128,32,48,6,300,2.2728,2.3721,19.146578073501587
0.0003,2,128,32,48,6,400,2.1380,2.2763,24.607974529266357
0.0003,2,128,64,48,2,0,4.5658,4.5736,1.7262489795684814
0.0003,2,128,64,48,2,100,2.7581,2.8154,4.449536561965942
0.0003,2,128,64,48,2,200,2.5896,2.6559,7.148858308792114
0.0003,2,128,64,48,2,300,2.4837,2.5594,9.758119344711304
0.0003,2,128,64,48,2,400,2.3823,2.4672,12.38830304145813
0.0003,2,128,64,48,4,0,4.6254,4.6286,2.295107841491699
0.0003,2,128,64,48,4,100,2.7052,2.7592,6.195360422134399
0.0003,2,128,64,48,4,200,2.5323,2.6083,10.117521524429321
0.0003,2,128,64,48,4,300,2.4315,2.5126,14.02727484703064
0.0003,2,128,64,48,4,400,2.2922,2.3978,17.941855907440186
0.0003,2,128,64,48,6,0,4.5864,4.5913,3.0433497428894043
0.0003,2,128,64,48,6,100,2.6521,2.7063,8.730507135391235
0.0003,2,128,64,48,6,200,2.4993,2.5665,14.65840744972229
0.0003,2,128,64,48,6,300,2.3849,2.4698,20.44530415534973
0.0003,2,128,64,48,6,400,2.2419,2.3490,25.9657301902771
0.0003,2,128,128,48,2,0,4.5802,4.5846,2.415132999420166
0.0003,2,128,128,48,2,100,2.7466,2.7957,6.129024028778076
0.0003,2,128,128,48,2,200,2.5924,2.6604,9.913807392120361
0.0003,2,128,128,48,2,300,2.5276,2.6064,13.443802833557129
0.0003,2,128,128,48,2,400,2.4836,2.5567,17.190281867980957
0.0003,2,128,128,48,4,0,4.7386,4.7419,3.5102076530456543
0.0003,2,128,128,48,4,100,2.6956,2.7587,9.633402347564697
0.0003,2,128,128,48,4,200,2.5614,2.6235,15.373071670532227
0.0003,2,128,128,48,4,300,2.4930,2.5683,20.819074153900146
0.0003,2,128,128,48,4,400,2.4364,2.5236,26.818986177444458
0.0003,2,128,128,48,6,0,4.5980,4.5879,4.750839710235596
0.0003,2,128,128,48,6,100,2.6707,2.7278,13.330846309661865
0.0003,2,128,128,48,6,200,2.5318,2.6096,21.729978322982788
0.0003,2,128,128,48,6,300,2.4641,2.5445,29.63858723640442
0.0003,2,128,128,48,6,400,2.3884,2.4803,37.74934649467468
0.0003,2,128,32,64,2,0,4.5395,4.5447,1.7749311923980713
0.0003,2,128,32,64,2,100,2.7318,2.7882,4.583795547485352
0.0003,2,128,32,64,2,200,2.5141,2.5988,7.252248764038086
0.0003,2,128,32,64,2,300,2.3371,2.4380,9.92046856880188
0.0003,2,128,32,64,2,400,2.2316,2.3453,12.612037181854248
0.0003,2,128,32,64,4,0,4.5833,4.5978,2.6044023036956787
0.0003,2,128,32,64,4,100,2.6777,2.7269,6.931952714920044
0.0003,2,128,32,64,4,200,2.4509,2.5236,11.044489622116089
0.0003,2,128,32,64,4,300,2.2729,2.3685,15.189360618591309
0.0003,2,128,32,64,4,400,2.1390,2.2592,19.277479648590088
0.0003,2,128,32,64,6,0,4.6461,4.6383,3.200141429901123
0.0003,2,128,32,64,6,100,2.6447,2.7105,8.801179885864258
0.0003,2,128,32,64,6,200,2.4043,2.4815,14.531961679458618
0.0003,2,128,32,64,6,300,2.2152,2.3305,20.105908393859863
0.0003,2,128,32,64,6,400,2.0800,2.2247,25.669201374053955
0.0003,2,128,64,64,2,0,4.6681,4.6673,1.9703831672668457
0.0003,2,128,64,64,2,100,2.7376,2.7749,5.5335705280303955
0.0003,2,128,64,64,2,200,2.5646,2.6288,8.693254709243774
0.0003,2,128,64,64,2,300,2.4732,2.5437,11.86582088470459
0.0003,2,128,64,64,2,400,2.3646,2.4519,15.03957748413086
0.0003,2,128,64,64,4,0,4.6569,4.6504,2.9206836223602295
0.0003,2,128,64,64,4,100,2.7009,2.7501,7.823336839675903
0.0003,2,128,64,64,4,200,2.5186,2.5873,12.72275710105896
0.0003,2,128,64,64,4,300,2.3930,2.4704,17.26438808441162
0.0003,2,128,64,64,4,400,2.2506,2.3673,21.807597398757935
0.0003,2,128,64,64,6,0,4.5749,4.5724,4.106513261795044
0.0003,2,128,64,64,6,100,2.6480,2.7083,10.440089464187622
0.0003,2,128,64,64,6,200,2.4819,2.5535,16.773675441741943
0.0003,2,128,64,64,6,300,2.3437,2.4368,22.991928577423096
0.0003,2,128,64,64,6,400,2.1828,2.3095,29.443902254104614
0.0003,2,128,128,64,2,0,4.6154,4.6188,2.420374631881714
0.0003,2,128,128,64,2,100,2.7536,2.7981,6.613083362579346
0.0003,2,128,128,64,2,200,2.5931,2.6608,10.773093938827515
0.0003,2,128,128,64,2,300,2.5271,2.5990,14.568166017532349
0.0003,2,128,128,64,2,400,2.4807,2.5605,18.664031744003296
0.0003,2,128,128,64,4,0,4.5669,4.5739,3.789207935333252
0.0003,2,128,128,64,4,100,2.6922,2.7493,10.240076541900635
0.0003,2,128,128,64,4,200,2.5472,2.6194,16.52445936203003
0.0003,2,128,128,64,4,300,2.4805,2.5545,23.158720016479492
0.0003,2,128,128,64,4,400,2.4242,2.5085,29.55988645553589
0.0003,2,128,128,64,6,0,4.6652,4.6584,5.649446249008179
0.0003,2,128,128,64,6,100,2.6782,2.7316,14.393967151641846
0.0003,2,128,128,64,6,200,2.5295,2.6018,23.190571784973145
0.0003,2,128,128,64,6,300,2.4551,2.5352,31.78751516342163
0.0003,2,128,128,64,6,400,2.3677,2.4545,40.51170253753662
0.0003,3,192,32,32,2,0,4.6368,4.6275,1.6890239715576172
0.0003,3,192,32,32,2,100,2.6597,2.7077,4.511748790740967
0.0003,3,192,32,32,2,200,2.4526,2.5311,7.479746580123901
0.0003,3,192,32,32,2,300,2.2906,2.4028,10.411498785018921
0.0003,3,192,32,32,2,400,2.1756,2.3009,13.417961835861206
0.0003,3,192,32,32,4,0,4.6571,4.6650,2.8283920288085938
0.0003,3,192,32,32,4,100,2.5947,2.6645,7.618791580200195
0.0003,3,192,32,32,4,200,2.3873,2.4650,12.486392498016357
0.0003,3,192,32,32,4,300,2.2169,2.3242,17.313910722732544
0.0003,3,192,32,32,4,400,2.0836,2.2267,22.1444993019104
0.0003,3,192,32,32,6,0,4.5797,4.5860,3.686833381652832
0.0003,3,192,32,32,6,100,2.5856,2.6483,10.41498064994812
0.0003,3,192,32,32,6,200,2.3718,2.4549,17.049615383148193
0.0003,3,192,32,32,6,300,2.2003,2.3215,23.55959725379944
0.0003,3,192,32,32,6,400,2.0645,2.2181,29.995206832885742
0.0003,3,192,64,32,2,0,4.6417,4.6359,1.757561445236206
0.0003,3,192,64,32,2,100,2.6584,2.7185,4.69463586807251
0.0003,3,192,64,32,2,200,2.5119,2.5844,7.639402627944946
0.0003,3,192,64,32,2,300,2.4114,2.4991,10.577953100204468
0.0003,3,192,64,32,2,400,2.2859,2.3988,13.54095721244812
0.0003,3,192,64,32,4,0,4.6481,4.6441,2.7081258296966553
0.0003,3,192,64,32,4,100,2.6089,2.6723,7.5605552196502686
0.0003,3,192,64,32,4,200,2.4545,2.5389,12.524351835250854
0.0003,3,192,64,32,4,300,2.3170,2.4151,17.44813632965088
0.0003,3,192,64,32,4,400,2.1712,2.2939,22.208619594573975
0.0003,3,192,64,32,6,0,4.7285,4.7318,3.7588202953338623
0.0003,3,192,64,32,6,100,2.5853,2.6580,10.181275367736816
0.0003,3,192,64,32,6,200,2.4379,2.5226,16.618969678878784
0.0003,3,192,64,32,6,300,2.2747,2.3849,23.79104733467102
0.0003,3,192,64,32,6,400,2.1110,2.2426,30.683725357055664
0.0003,3,192,128,32,2,0,4.6951,4.7007,1.9978892803192139
0.0003,3,192,128,32,2,100,2.6520,2.7140,5.551867961883545
0.0003,3,192,128,32,2,200,2.5370,2.6204,9.610875129699707
0.0003,3,192,128,32,2,300,2.4810,2.5590,13.313494682312012
0.0003,3,192,128,32,2,400,2.4226,2.5142,17.046992778778076
0.0003,3,192,128,32,4,0,4.6769,4.6777,3.8928935527801514
0.0003,3,192,128,32,4,100,2.6062,2.6716,10.243745565414429
0.0003,3,192,128,32,4,200,2.5007,2.5750,16.49801015853882
0.0003,3,192,128,32,4,300,2.4312,2.5205,22.65568971633911
0.0003,3,192,128,32,4,400,2.3496,2.4528,29.574033737182617
0.0003,3,192,128,32,6,0,4.6400,4.6399,5.3666603565216064
0.0003,3,192,128,32,6,100,2.5869,2.6523,14.298041820526123
0.0003,3,192,128,32,6,200,2.4844,2.5568,22.929447412490845
0.0003,3,192,128,32,6,300,2.4035,2.4889,32.63410186767578
0.0003,3,192,128,32,6,400,2.2963,2.3996,41.34418964385986
0.0003,3,192,32,48,2,0,4.5870,4.5863,1.8428740501403809
0.0003,3,192,32,48,2,100,2.6302,2.6932,4.813944101333618
0.0003,3,192,32,48,2,200,2.3901,2.4767,7.86274790763855
0.0003,3,192,32,48,2,300,2.2252,2.3387,11.541764497756958
0.0003,3,192,32,48,2,400,2.1144,2.2497,14.497504711151123
0.0003,3,192,32,48,4,0,4.6308,4.6285,2.702859878540039
0.0003,3,192,32,48,4,100,2.5872,2.6576,7.5827577114105225
0.0003,3,192,32,48,4,200,2.3445,2.4316,12.40713906288147
0.0003,3,192,32,48,4,300,2.1497,2.2743,17.132766008377075
0.0003,3,192,32,48,4,400,2.0252,2.1713,21.860295057296753
0.0003,3,192,32,48,6,0,4.5262,4.5224,3.6224846839904785
0.0003,3,192,32,48,6,100,2.5458,2.6262,10.191552639007568
0.0003,3,192,32,48,6,200,2.2985,2.4023,16.6864595413208
0.0003,3,192,32,48,6,300,2.1068,2.2415,23.155887365341187
0.0003,3,192,32,48,6,400,1.9675,2.1448,29.70341467857361
0.0003,3,192,64,48,2,0,4.6457,4.6476,1.958139419555664
0.0003,3,192,64,48,2,100,2.6382,2.6975,5.340243816375732
0.0003,3,192,64,48,2,200,2.4810,2.5561,8.466496467590332
0.0003,3,192,64,48,2,300,2.3393,2.4374,11.770590782165527
0.0003,3,192,64,48,2,400,2.1834,2.2958,15.124366998672485
0.0003,3,192,64,48,4,0,4.6849,4.6865,3.004138469696045
0.0003,3,192,64,48,4,100,2.5924,2.6609,8.035420894622803
0.0003,3,192,64,48,4,200,2.4356,2.5195,12.966471195220947
0.0003,3,192,64,48,4,300,2.2675,2.3738,17.95198154449463
0.0003,3,192,64,48,4,400,2.1024,2.2466,22.951602458953857
0.0003,3,192,64,48,6,0,4.5973,4.5899,4.0666258335113525
0.0003,3,192,64,48,6,100,2.5629,2.6335,11.340206384658813
0.0003,3,192,64,48,6,200,2.3891,2.4785,18.36015272140503
0.0003,3,192,64,48,6,300,2.1959,2.3176,25.348264932632446
0.0003,3,192,64,48,6,400,2.0253,2.1811,32.28648233413696
0.0003,3,192,128,48,2,0,4.6503,4.6562,3.0276198387145996
0.0003,3,192,128,48,2,100,2.6422,2.7003,7.564083099365234
0.0003,3,192,128,48,2,200,2.5237,2.5997,12.027697324752808
0.0003,3,192,128,48,2,300,2.4528,2.5324,16.683650970458984
0.0003,3,192,128,48,2,400,2.3704,2.4596,21.35866379737854
0.0003,3,192,128,48,4,0,4.6564,4.6456,5.138645887374878
0.0003,3,192,128,48,4,100,2.6099,2.6727,13.173642873764038
0.0003,3,192,128,48,4,200,2.4961,2.5670,21.354928493499756
0.0003,3,192,128,48,4,300,2.4123,2.4960,29.76768732070923
0.0003,3,192,128,48,4,400,2.2972,2.3955,38.08572268486023
0.0003,3,192,128,48,6,0,4.6346,4.6268,6.637903213500977
0.0003,3,192,128,48,6,100,2.5797,2.6517,17.512123346328735
0.0003,3,192,128,48,6,200,2.4711,2.5465,27.953883409500122
0.0003,3,192,128,48,6,300,2.3733,2.4658,38.647778034210205
0.0003,3,192,128,48,6,400,2.2103,2.3364,48.94529438018799
0.0003,3,192,32,64,2,0,4.5615,4.5705,2.2657270431518555
0.0003,3,192,32,64,2,100,2.6087,2.6755,5.615673303604126
0.0003,3,192,32,64,2,200,2.3531,2.4506,8.952571868896484
0.0003,3,192,32,64,2,300,2.1780,2.3095,12.311346054077148
0.0003,3,192,32,64,2,400,2.0745,2.2274,15.891379594802856
0.0003,3,192,32,64,4,0,4.6026,4.6042,3.1438634395599365
0.0003,3,192,32,64,4,100,2.5467,2.6134,8.298224925994873
0.0003,3,192,32,64,4,200,2.2830,2.3866,13.575217485427856
0.0003,3,192,32,64,4,300,2.0948,2.2327,18.59486961364746
0.0003,3,192,32,64,4,400,1.9777,2.1329,23.84086585044861
0.0003,3,192,32,64,6,0,4.6618,4.6595,4.07543158531189
0.0003,3,192,32,64,6,100,2.5343,2.6020,11.451013803482056
0.0003,3,192,32,64,6,200,2.2653,2.3740,18.79493737220764
0.0003,3,192,32,64,6,300,2.0625,2.2108,25.721386432647705
0.0003,3,192,32,64,6,400,1.9235,2.0852,32.66229748725891
