LR,Heads,Embeddings,Block Size,Batch Size,Layers,Step,Training Loss,Validation Loss,Accumulated Time Sec
0.0003,6,384,128,32,6,600,1.6530,1.9142,103.03205299377441
0.0003,6,384,128,32,6,700,1.5560,1.8432,118.7487530708313
0.0003,6,384,128,32,6,800,1.4841,1.7964,134.47818756103516
0.0003,6,384,128,32,6,900,1.4113,1.7725,150.18066835403442
0.0003,6,384,128,32,6,1000,1.3488,1.7493,165.9202184677124
0.0003,6,384,128,32,6,1100,1.2964,1.7285,181.630197763443
0.0003,6,384,128,32,6,1200,1.2370,1.7151,197.35150623321533
0.0003,6,384,128,32,6,1300,1.2016,1.7525,213.0723397731781
0.0003,6,384,128,32,6,1400,1.1431,1.7201,228.7872176170349
0.0003,6,384,32,48,2,0,4.5759,4.5684,2.417267322540283
0.0003,6,384,32,48,2,100,2.4537,2.5371,6.413451671600342
0.0003,6,384,32,48,2,200,2.1421,2.2790,10.402477025985718
0.0003,6,384,32,48,2,300,1.9831,2.1576,14.46759581565857
0.0003,6,384,32,48,2,400,1.8743,2.0636,18.529046773910522
0.0003,6,384,32,48,2,500,1.8046,2.0006,22.498311758041382
0.0003,6,384,32,48,2,600,1.7350,1.9694,26.469868898391724
0.0003,6,384,32,48,2,700,1.6926,1.9337,30.46257209777832
0.0003,6,384,32,48,2,800,1.6453,1.9131,34.44250011444092
0.0003,6,384,32,48,2,900,1.6192,1.8967,38.43212056159973
0.0003,6,384,32,48,2,1000,1.5908,1.8898,42.42413067817688
0.0003,6,384,32,48,2,1100,1.5625,1.8594,46.4505820274353
0.0003,6,384,32,48,2,1200,1.5307,1.8391,50.465057611465454
0.0003,6,384,32,48,2,1300,1.5097,1.8280,54.45644688606262
0.0003,6,384,32,48,2,1400,1.4809,1.8091,58.43458843231201
0.0003,6,384,32,48,4,0,4.6494,4.6639,3.972464084625244
0.0003,6,384,32,48,4,100,2.4169,2.5185,10.8617844581604
0.0003,6,384,32,48,4,200,2.0889,2.2419,17.827287912368774
0.0003,6,384,32,48,4,300,1.9060,2.1012,24.780632734298706
0.0003,6,384,32,48,4,400,1.7879,1.9999,31.659164428710938
0.0003,6,384,32,48,4,500,1.7026,1.9317,38.621432304382324
0.0003,6,384,32,48,4,600,1.6380,1.8902,45.536601305007935
0.0003,6,384,32,48,4,700,1.5791,1.8658,52.55299973487854
0.0003,6,384,32,48,4,800,1.5329,1.8533,59.4394805431366
0.0003,6,384,32,48,4,900,1.4920,1.8145,66.32370662689209
0.0003,6,384,32,48,4,1000,1.4643,1.8117,73.28316116333008
0.0003,6,384,32,48,4,1100,1.4314,1.7942,80.15867781639099
0.0003,6,384,32,48,4,1200,1.4028,1.7870,87.13947319984436
0.0003,6,384,32,48,4,1300,1.3688,1.7916,94.04537558555603
0.0003,6,384,32,48,4,1400,1.3537,1.7837,100.9635910987854
0.0003,6,384,32,48,6,0,4.5280,4.5235,5.554703235626221
0.0003,6,384,32,48,6,100,2.3944,2.4879,15.442257642745972
0.0003,6,384,32,48,6,200,2.0768,2.2293,25.316104412078857
0.0003,6,384,32,48,6,300,1.8871,2.0948,35.200453758239746
0.0003,6,384,32,48,6,400,1.7517,1.9729,45.14910650253296
0.0003,6,384,32,48,6,500,1.6602,1.9081,55.133387327194214
0.0003,6,384,32,48,6,600,1.5928,1.8788,65.03563094139099
0.0003,6,384,32,48,6,700,1.5306,1.8491,74.914235830307
0.0003,6,384,32,48,6,800,1.4929,1.8137,84.7742931842804
0.0003,6,384,32,48,6,900,1.4480,1.8211,94.63446593284607
0.0003,6,384,32,48,6,1000,1.4043,1.7761,104.5241379737854
0.0003,6,384,32,48,6,1100,1.3829,1.7790,114.49058628082275
0.0003,6,384,32,48,6,1200,1.3541,1.7615,124.35952425003052
0.0003,6,384,32,48,6,1300,1.3268,1.7696,134.25670909881592
0.0003,6,384,32,48,6,1400,1.2877,1.7466,144.09341597557068
0.0003,6,384,64,48,2,0,4.4990,4.4992,3.0158579349517822
0.0003,6,384,64,48,2,100,2.4971,2.5787,8.053977489471436
0.0003,6,384,64,48,2,200,2.2485,2.3638,13.08546257019043
0.0003,6,384,64,48,2,300,2.0228,2.1848,18.113209009170532
0.0003,6,384,64,48,2,400,1.8767,2.0735,23.151227951049805
0.0003,6,384,64,48,2,500,1.7727,1.9919,28.194658279418945
0.0003,6,384,64,48,2,600,1.6993,1.9456,33.254292011260986
0.0003,6,384,64,48,2,700,1.6419,1.8924,38.290796756744385
0.0003,6,384,64,48,2,800,1.5941,1.8714,43.313177824020386
0.0003,6,384,64,48,2,900,1.5482,1.8395,48.3367702960968
0.0003,6,384,64,48,2,1000,1.5115,1.8195,53.35133457183838
0.0003,6,384,64,48,2,1100,1.4707,1.7880,58.37403178215027
0.0003,6,384,64,48,2,1200,1.4394,1.7746,63.39564514160156
0.0003,6,384,64,48,2,1300,1.4065,1.7692,68.41899728775024
0.0003,6,384,64,48,2,1400,1.3756,1.7424,73.44362282752991
0.0003,6,384,64,48,4,0,4.5736,4.5852,5.1704792976379395
0.0003,6,384,64,48,4,100,2.4646,2.5576,14.141552448272705
0.0003,6,384,64,48,4,200,2.1916,2.3163,23.110361337661743
0.0003,6,384,64,48,4,300,1.9554,2.1326,32.042970180511475
0.0003,6,384,64,48,4,400,1.7955,2.0190,40.99002480506897
0.0003,6,384,64,48,4,500,1.6735,1.9178,49.94650459289551
0.0003,6,384,64,48,4,600,1.5903,1.8859,58.884023904800415
0.0003,6,384,64,48,4,700,1.5299,1.8278,67.85066270828247
0.0003,6,384,64,48,4,800,1.4636,1.8060,76.8082628250122
0.0003,6,384,64,48,4,900,1.4100,1.7719,85.77451181411743
0.0003,6,384,64,48,4,1000,1.3606,1.7471,94.74071264266968
0.0003,6,384,64,48,4,1100,1.3225,1.7460,103.91152238845825
0.0003,6,384,64,48,4,1200,1.2909,1.7460,112.89605188369751
0.0003,6,384,64,48,4,1300,1.2491,1.7519,121.82924103736877
0.0003,6,384,64,48,4,1400,1.2187,1.7448,130.81901001930237
0.0003,6,384,64,48,6,0,4.5878,4.5837,7.335915565490723
0.0003,6,384,64,48,6,100,2.4684,2.5466,20.198217153549194
0.0003,6,384,64,48,6,200,2.1831,2.3066,33.0470826625824
0.0003,6,384,64,48,6,300,1.9011,2.0808,45.94842171669006
0.0003,6,384,64,48,6,400,1.7456,1.9673,58.852089166641235
0.0003,6,384,64,48,6,500,1.6239,1.8822,71.70016121864319
0.0003,6,384,64,48,6,600,1.5381,1.8294,84.56655859947205
0.0003,6,384,64,48,6,700,1.4570,1.7805,97.40981388092041
0.0003,6,384,64,48,6,800,1.3941,1.7607,110.26990962028503
0.0003,6,384,64,48,6,900,1.3411,1.7477,123.160888671875
0.0003,6,384,64,48,6,1000,1.2902,1.7410,136.03154182434082
0.0003,6,384,64,48,6,1100,1.2466,1.7366,148.89390563964844
0.0003,6,384,64,48,6,1200,1.1950,1.7213,161.74438428878784
0.0003,6,384,64,48,6,1300,1.1544,1.7483,174.63309788703918
0.0003,6,384,64,48,6,1400,1.1114,1.7304,187.5148344039917
0.0003,6,384,128,48,2,0,4.6181,4.6180,4.488267660140991
0.0003,6,384,128,48,2,100,2.5269,2.6061,12.295953035354614
0.0003,6,384,128,48,2,200,2.4114,2.5056,20.105900764465332
0.0003,6,384,128,48,2,300,2.2351,2.3464,27.889026403427124
0.0003,6,384,128,48,2,400,2.0420,2.1986,35.656405210494995
0.0003,6,384,128,48,2,500,1.9068,2.0929,43.43936491012573
0.0003,6,384,128,48,2,600,1.8009,2.0114,51.219034910202026
0.0003,6,384,128,48,2,700,1.7051,1.9311,58.990309715270996
0.0003,6,384,128,48,2,800,1.6353,1.8861,66.76114964485168
0.0003,6,384,128,48,2,900,1.5765,1.8547,74.52875876426697
0.0003,6,384,128,48,2,1000,1.5259,1.8390,82.31049585342407
0.0003,6,384,128,48,2,1100,1.4687,1.7922,90.08587050437927
0.0003,6,384,128,48,2,1200,1.4246,1.7666,97.94322061538696
0.0003,6,384,128,48,2,1300,1.3787,1.7416,105.71973872184753
0.0003,6,384,128,48,2,1400,1.3418,1.7325,113.47947955131531
0.0003,6,384,128,48,4,0,4.6262,4.6367,8.081984281539917
0.0003,6,384,128,48,4,100,2.4967,2.5770,22.28403902053833
0.0003,6,384,128,48,4,200,2.3611,2.4630,36.50622630119324
0.0003,6,384,128,48,4,300,2.1129,2.2492,50.70857882499695
0.0003,6,384,128,48,4,400,1.8954,2.0888,64.9013307094574
0.0003,6,384,128,48,4,500,1.7424,1.9717,79.09239673614502
0.0003,6,384,128,48,4,600,1.6360,1.8805,93.28491997718811
0.0003,6,384,128,48,4,700,1.5455,1.8390,107.48793363571167
0.0003,6,384,128,48,4,800,1.4655,1.7962,121.72585654258728
0.0003,6,384,128,48,4,900,1.3981,1.7542,135.9353382587433
0.0003,6,384,128,48,4,1000,1.3391,1.7512,150.19103503227234
0.0003,6,384,128,48,4,1100,1.2839,1.7296,164.44000506401062
0.0003,6,384,128,48,4,1200,1.2338,1.7146,178.67900228500366
0.0003,6,384,128,48,4,1300,1.1820,1.7238,192.8837766647339
0.0003,6,384,128,48,4,1400,1.1347,1.7223,207.08061027526855
0.0003,6,384,128,48,6,0,4.6254,4.6406,11.73124623298645
0.0003,6,384,128,48,6,100,2.4881,2.5654,32.40962028503418
0.0003,6,384,128,48,6,200,2.3454,2.4476,53.02933645248413
0.0003,6,384,128,48,6,300,2.0750,2.2209,73.74159121513367
0.0003,6,384,128,48,6,400,1.8472,2.0500,94.39743113517761
0.0003,6,384,128,48,6,500,1.6833,1.9156,115.03554058074951
0.0003,6,384,128,48,6,600,1.5690,1.8677,135.6912064552307
0.0003,6,384,128,48,6,700,1.4719,1.7931,156.3222599029541
0.0003,6,384,128,48,6,800,1.3878,1.7676,176.96006226539612
0.0003,6,384,128,48,6,900,1.3146,1.7238,197.63419461250305
0.0003,6,384,128,48,6,1000,1.2501,1.7160,218.2691524028778
0.0003,6,384,128,48,6,1100,1.1864,1.7116,238.92596435546875
0.0003,6,384,128,48,6,1200,1.1241,1.7142,259.6075141429901
0.0003,6,384,128,48,6,1300,1.0749,1.7435,280.2575612068176
0.0003,6,384,128,48,6,1400,1.0051,1.7252,300.89264392852783
0.0003,6,384,32,64,2,0,4.6119,4.6045,2.7683722972869873
0.0003,6,384,32,64,2,100,2.4229,2.5089,7.30237603187561
0.0003,6,384,32,64,2,200,2.1158,2.2490,11.827064990997314
0.0003,6,384,32,64,2,300,1.9545,2.1417,16.348090887069702
0.0003,6,384,32,64,2,400,1.8389,2.0372,20.869959592819214
0.0003,6,384,32,64,2,500,1.7530,1.9692,25.42177152633667
0.0003,6,384,32,64,2,600,1.6991,1.9239,29.97980785369873
0.0003,6,384,32,64,2,700,1.6499,1.9167,34.54589605331421
0.0003,6,384,32,64,2,800,1.6070,1.8860,39.07390785217285
0.0003,6,384,32,64,2,900,1.5751,1.8642,43.58752655982971
0.0003,6,384,32,64,2,1000,1.5417,1.8531,48.11461877822876
0.0003,6,384,32,64,2,1100,1.5176,1.8304,52.65650415420532
0.0003,6,384,32,64,2,1200,1.4822,1.8205,57.20814871788025
0.0003,6,384,32,64,2,1300,1.4511,1.8050,61.73786783218384
0.0003,6,384,32,64,2,1400,1.4383,1.8023,66.26967477798462
0.0003,6,384,32,64,4,0,4.6065,4.6145,4.591374635696411
0.0003,6,384,32,64,4,100,2.3924,2.4814,12.412496089935303
0.0003,6,384,32,64,4,200,2.0428,2.1985,20.229026079177856
0.0003,6,384,32,64,4,300,1.8434,2.0365,28.05934453010559
0.0003,6,384,32,64,4,400,1.7347,1.9532,35.8890962600708
0.0003,6,384,32,64,4,500,1.6454,1.8969,43.72745203971863
0.0003,6,384,32,64,4,600,1.5823,1.8609,51.539353132247925
0.0003,6,384,32,64,4,700,1.5404,1.8448,59.420146226882935
0.0003,6,384,32,64,4,800,1.4854,1.8063,67.23168873786926
0.0003,6,384,32,64,4,900,1.4522,1.7964,75.05275678634644
0.0003,6,384,32,64,4,1000,1.4081,1.7734,82.860360622406
0.0003,6,384,32,64,4,1100,1.3826,1.7597,90.68885159492493
0.0003,6,384,32,64,4,1200,1.3604,1.7706,98.55294299125671
0.0003,6,384,32,64,4,1300,1.3295,1.7510,106.37764501571655
0.0003,6,384,32,64,4,1400,1.2989,1.7578,114.24169397354126
0.0003,6,384,32,64,6,0,4.5931,4.6005,6.402980089187622
0.0003,6,384,32,64,6,100,2.3568,2.4599,17.54564905166626
0.0003,6,384,32,64,6,200,2.0105,2.1801,28.672199010849
0.0003,6,384,32,64,6,300,1.8278,2.0319,39.831775426864624
0.0003,6,384,32,64,6,400,1.7054,1.9539,51.00521492958069
0.0003,6,384,32,64,6,500,1.6117,1.8775,62.14321327209473
0.0003,6,384,32,64,6,600,1.5426,1.8594,73.24787664413452
0.0003,6,384,32,64,6,700,1.4827,1.8057,84.37635374069214
0.0003,6,384,32,64,6,800,1.4354,1.8084,95.50191450119019
0.0003,6,384,32,64,6,900,1.3867,1.7903,106.64930033683777
0.0003,6,384,32,64,6,1000,1.3527,1.7750,117.79483771324158
0.0003,6,384,32,64,6,1100,1.3174,1.7661,128.9314968585968
0.0003,6,384,32,64,6,1200,1.2839,1.7657,140.05240607261658
0.0003,6,384,32,64,6,1300,1.2534,1.7556,151.21925449371338
0.0003,6,384,32,64,6,1400,1.2248,1.7598,162.39212250709534
0.0003,6,384,64,64,2,0,4.6110,4.6095,3.592533826828003
0.0003,6,384,64,64,2,100,2.4898,2.5640,9.659592390060425
0.0003,6,384,64,64,2,200,2.2201,2.3389,15.732026100158691
0.0003,6,384,64,64,2,300,1.9761,2.1454,21.795580863952637
0.0003,6,384,64,64,2,400,1.8298,2.0289,27.852897882461548
0.0003,6,384,64,64,2,500,1.7430,1.9626,33.913119077682495
0.0003,6,384,64,64,2,600,1.6680,1.9058,39.963123083114624
0.0003,6,384,64,64,2,700,1.6029,1.8644,46.01797151565552
0.0003,6,384,64,64,2,800,1.5448,1.8198,52.08247947692871
0.0003,6,384,64,64,2,900,1.5017,1.8126,58.153650999069214
0.0003,6,384,64,64,2,1000,1.4572,1.7876,64.21915793418884
0.0003,6,384,64,64,2,1100,1.4179,1.7641,70.28611207008362
0.0003,6,384,64,64,2,1200,1.3883,1.7585,76.37379670143127
0.0003,6,384,64,64,2,1300,1.3559,1.7521,82.43319296836853
0.0003,6,384,64,64,2,1400,1.3329,1.7562,88.49282622337341
0.0003,6,384,64,64,4,0,4.5838,4.5924,6.171079158782959
0.0003,6,384,64,64,4,100,2.4520,2.5396,16.88933801651001
0.0003,6,384,64,64,4,200,2.1461,2.2768,27.600708961486816
0.0003,6,384,64,64,4,300,1.8934,2.0766,38.299545764923096
0.0003,6,384,64,64,4,400,1.7377,1.9749,49.37885761260986
0.0003,6,384,64,64,4,500,1.6208,1.8860,60.05774784088135
0.0003,6,384,64,64,4,600,1.5441,1.8339,70.67758655548096
0.0003,6,384,64,64,4,700,1.4714,1.7988,81.31212139129639
0.0003,6,384,64,64,4,800,1.4080,1.7584,91.99079585075378
0.0003,6,384,64,64,4,900,1.3628,1.7553,102.8169937133789
0.0003,6,384,64,64,4,1000,1.3118,1.7453,113.6255612373352
0.0003,6,384,64,64,4,1100,1.2674,1.7314,124.2989649772644
0.0003,6,384,64,64,4,1200,1.2274,1.7394,134.97708940505981
0.0003,6,384,64,64,4,1300,1.1928,1.7448,145.63468527793884
0.0003,6,384,64,64,4,1400,1.1487,1.7399,156.26785016059875
0.0003,6,384,64,64,6,0,4.6329,4.6295,8.717459440231323
0.0003,6,384,64,64,6,100,2.4411,2.5261,24.081946849822998
0.0003,6,384,64,64,6,200,2.1192,2.2656,39.385411739349365
0.0003,6,384,64,64,6,300,1.8392,2.0470,54.69487285614014
0.0003,6,384,64,64,6,400,1.6751,1.9275,69.9714081287384
0.0003,6,384,64,64,6,500,1.5561,1.8398,85.34018325805664
0.0003,6,384,64,64,6,600,1.4602,1.7965,100.63421750068665
0.0003,6,384,64,64,6,700,1.3836,1.7635,115.93323254585266
0.0003,6,384,64,64,6,800,1.3242,1.7425,131.2318844795227
0.0003,6,384,64,64,6,900,1.2648,1.7381,146.5163974761963
0.0003,6,384,64,64,6,1000,1.2095,1.7326,161.89135766029358
0.0003,6,384,64,64,6,1100,1.1617,1.7249,177.187579870224
0.0003,6,384,64,64,6,1200,1.1189,1.7526,192.4850561618805
0.0003,6,384,64,64,6,1300,1.0688,1.7586,207.86231660842896
0.0003,6,384,64,64,6,1400,1.0284,1.7761,223.22833108901978
0.0003,6,384,128,64,2,0,4.5464,4.5499,5.486719608306885
0.0003,6,384,128,64,2,100,2.5135,2.5970,14.944339513778687
0.0003,6,384,128,64,2,200,2.3960,2.4896,24.377642154693604
0.0003,6,384,128,64,2,300,2.2181,2.3371,33.83009362220764
0.0003,6,384,128,64,2,400,1.9978,2.1666,43.27924418449402
0.0003,6,384,128,64,2,500,1.8563,2.0608,52.80038332939148
0.0003,6,384,128,64,2,600,1.7416,1.9655,62.307613372802734
0.0003,6,384,128,64,2,700,1.6504,1.9065,71.86544919013977
0.0003,6,384,128,64,2,800,1.5794,1.8619,81.33558559417725
0.0003,6,384,128,64,2,900,1.5209,1.8168,90.78791213035583
0.0003,6,384,128,64,2,1000,1.4639,1.7876,100.23607206344604
0.0003,6,384,128,64,2,1100,1.4134,1.7610,109.71327638626099
0.0003,6,384,128,64,2,1200,1.3672,1.7460,119.25370073318481
0.0003,6,384,128,64,2,1300,1.3253,1.7341,128.7099277973175
0.0003,6,384,128,64,2,1400,1.2895,1.7132,138.15751218795776
0.0003,6,384,128,64,4,0,4.6009,4.5969,9.84387993812561
0.0003,6,384,128,64,4,100,2.4928,2.5654,27.02894878387451
0.0003,6,384,128,64,4,200,2.3429,2.4474,44.180659770965576
0.0003,6,384,128,64,4,300,2.0600,2.2116,61.28381681442261
0.0003,6,384,128,64,4,400,1.8442,2.0444,78.39749932289124
0.0003,6,384,128,64,4,500,1.6961,1.9422,95.52069687843323
0.0003,6,384,128,64,4,600,1.5733,1.8561,112.67966222763062
0.0003,6,384,128,64,4,700,1.4847,1.7974,129.7677013874054
0.0003,6,384,128,64,4,800,1.4044,1.7583,146.86956405639648
0.0003,6,384,128,64,4,900,1.3352,1.7287,164.0138328075409
0.0003,6,384,128,64,4,1000,1.2721,1.7110,181.20458960533142
0.0003,6,384,128,64,4,1100,1.2138,1.7119,198.3021640777588
0.0003,6,384,128,64,4,1200,1.1538,1.6994,215.4093291759491
0.0003,6,384,128,64,4,1300,1.1123,1.7160,232.50482869148254
0.0003,6,384,128,64,4,1400,1.0587,1.7124,249.6729826927185
0.0003,6,384,128,64,6,0,4.6021,4.5949,14.193912744522095
0.0003,6,384,128,64,6,100,2.4796,2.5609,39.00706958770752
0.0003,6,384,128,64,6,200,2.2940,2.4023,63.8085253238678
0.0003,6,384,128,64,6,300,1.9715,2.1537,88.6362419128418
0.0003,6,384,128,64,6,400,1.7601,1.9901,113.4608588218689
0.0003,6,384,128,64,6,500,1.6022,1.8661,138.2363224029541
0.0003,6,384,128,64,6,600,1.4928,1.8149,162.7096824645996
0.0003,6,384,128,64,6,700,1.3936,1.7631,187.43459701538086
0.0003,6,384,128,64,6,800,1.3090,1.7333,212.03616857528687
0.0003,6,384,128,64,6,900,1.2369,1.7189,236.82506728172302
0.0003,6,384,128,64,6,1000,1.1664,1.7319,261.65672636032104
0.0003,6,384,128,64,6,1100,1.1026,1.7367,286.4272668361664
0.0003,6,384,128,64,6,1200,1.0312,1.7475,311.17064142227173
0.0003,6,384,128,64,6,1300,0.9674,1.7586,335.69685673713684
0.0003,6,384,128,64,6,1400,0.9058,1.7917,360.36211133003235
0.0003,8,512,32,32,2,0,4.5974,4.5932,2.9598164558410645
0.0003,8,512,32,32,2,100,2.4382,2.5273,7.655530214309692
0.0003,8,512,32,32,2,200,2.1338,2.2702,12.18704628944397
0.0003,8,512,32,32,2,300,1.9726,2.1350,16.72395372390747
0.0003,8,512,32,32,2,400,1.8673,2.0573,21.254294395446777
0.0003,8,512,32,32,2,500,1.7974,1.9919,25.78124761581421
0.0003,8,512,32,32,2,600,1.7394,1.9714,30.35173726081848
0.0003,8,512,32,32,2,700,1.6805,1.9351,34.88523030281067
0.0003,8,512,32,32,2,800,1.6478,1.9200,39.429078817367554
0.0003,8,512,32,32,2,900,1.6061,1.9013,43.95206952095032
0.0003,8,512,32,32,2,1000,1.5745,1.8769,48.49398612976074
0.0003,8,512,32,32,2,1100,1.5448,1.8674,53.05821466445923
0.0003,8,512,32,32,2,1200,1.5195,1.8434,57.63586115837097
0.0003,8,512,32,32,2,1300,1.4930,1.8338,62.17367434501648
0.0003,8,512,32,32,2,1400,1.4748,1.8290,66.70658254623413
0.0003,8,512,32,32,4,0,4.6305,4.6358,4.649990558624268
0.0003,8,512,32,32,4,100,2.4242,2.5065,12.82165813446045
0.0003,8,512,32,32,4,200,2.0985,2.2547,20.98190951347351
0.0003,8,512,32,32,4,300,1.9289,2.1282,29.212481260299683
0.0003,8,512,32,32,4,400,1.8050,2.0157,37.52527046203613
0.0003,8,512,32,32,4,500,1.7273,1.9666,45.64353322982788
0.0003,8,512,32,32,4,600,1.6537,1.9307,53.81294083595276
0.0003,8,512,32,32,4,700,1.5948,1.8767,62.118051052093506
0.0003,8,512,32,32,4,800,1.5517,1.8506,70.79612112045288
0.0003,8,512,32,32,4,900,1.5229,1.8240,79.01041841506958
0.0003,8,512,32,32,4,1000,1.4722,1.8115,87.35291647911072
0.0003,8,512,32,32,4,1100,1.4561,1.8149,95.51864862442017
0.0003,8,512,32,32,4,1200,1.4254,1.8043,103.74015188217163
0.0003,8,512,32,32,4,1300,1.3977,1.7887,111.9895429611206
0.0003,8,512,32,32,4,1400,1.3722,1.7688,120.19584631919861
0.0003,8,512,32,32,6,0,4.5897,4.5876,6.6224329471588135
0.0003,8,512,32,32,6,100,2.4283,2.5213,18.6071138381958
0.0003,8,512,32,32,6,200,2.1095,2.2422,30.47614049911499
0.0003,8,512,32,32,6,300,1.9091,2.1071,42.40704154968262
0.0003,8,512,32,32,6,400,1.7781,1.9910,54.35479378700256
0.0003,8,512,32,32,6,500,1.6941,1.9359,66.29135060310364
0.0003,8,512,32,32,6,600,1.6233,1.8772,78.68584728240967
0.0003,8,512,32,32,6,700,1.5699,1.8564,90.6027421951294
0.0003,8,512,32,32,6,800,1.5228,1.8445,102.62841629981995
0.0003,8,512,32,32,6,900,1.4814,1.8172,114.60634899139404
0.0003,8,512,32,32,6,1000,1.4466,1.8178,126.51800155639648
0.0003,8,512,32,32,6,1100,1.3987,1.7879,138.6015293598175
0.0003,8,512,32,32,6,1200,1.3760,1.7794,150.71010065078735
0.0003,8,512,32,32,6,1300,1.3401,1.8011,162.86362719535828
0.0003,8,512,32,32,6,1400,1.3287,1.7716,174.81138348579407
0.0003,8,512,64,32,2,0,4.5778,4.5706,3.17594051361084
0.0003,8,512,64,32,2,100,2.4784,2.5766,8.750924825668335
0.0003,8,512,64,32,2,200,2.2037,2.3295,14.332236528396606
0.0003,8,512,64,32,2,300,1.9910,2.1691,19.906814336776733
0.0003,8,512,64,32,2,400,1.8654,2.0612,25.671027660369873
0.0003,8,512,64,32,2,500,1.7621,1.9820,31.23387336730957
0.0003,8,512,64,32,2,600,1.6776,1.9271,36.80540370941162
0.0003,8,512,64,32,2,700,1.6113,1.8777,42.40928292274475
0.0003,8,512,64,32,2,800,1.5658,1.8670,47.991615772247314
0.0003,8,512,64,32,2,900,1.5112,1.8285,53.557860374450684
0.0003,8,512,64,32,2,1000,1.4685,1.8034,59.14254450798035
0.0003,8,512,64,32,2,1100,1.4321,1.7971,64.70253729820251
0.0003,8,512,64,32,2,1200,1.3956,1.7985,70.25931715965271
0.0003,8,512,64,32,2,1300,1.3657,1.7882,75.82782316207886
0.0003,8,512,64,32,2,1400,1.3418,1.7701,81.82555747032166
0.0003,8,512,64,32,4,0,4.6108,4.6198,5.88817024230957
0.0003,8,512,64,32,4,100,2.4633,2.5445,17.000949144363403
0.0003,8,512,64,32,4,200,2.1913,2.3159,27.441865921020508
0.0003,8,512,64,32,4,300,1.9392,2.1134,37.97151803970337
0.0003,8,512,64,32,4,400,1.7955,2.0024,48.461708545684814
0.0003,8,512,64,32,4,500,1.6667,1.9198,58.80639863014221
0.0003,8,512,64,32,4,600,1.5762,1.8578,69.19646382331848
0.0003,8,512,64,32,4,700,1.5196,1.8357,79.5841977596283
0.0003,8,512,64,32,4,800,1.4566,1.8015,89.94422364234924
0.0003,8,512,64,32,4,900,1.3995,1.7479,100.31344819068909
0.0003,8,512,64,32,4,1000,1.3545,1.7799,110.67229509353638
0.0003,8,512,64,32,4,1100,1.3219,1.7569,120.99990749359131
0.0003,8,512,64,32,4,1200,1.2764,1.7686,131.33148050308228
0.0003,8,512,64,32,4,1300,1.2322,1.7732,141.76241183280945
0.0003,8,512,64,32,4,1400,1.2002,1.7511,152.14214754104614
0.0003,8,512,64,32,6,0,4.5813,4.5772,8.275629997253418
0.0003,8,512,64,32,6,100,2.4555,2.5460,23.387255907058716
0.0003,8,512,64,32,6,200,2.1855,2.3312,38.5189483165741
0.0003,8,512,64,32,6,300,1.9027,2.0849,53.66022062301636
0.0003,8,512,64,32,6,400,1.7205,1.9566,68.74582314491272
0.0003,8,512,64,32,6,500,1.6108,1.8943,83.82507038116455
0.0003,8,512,64,32,6,600,1.5311,1.8291,98.95619344711304
0.0003,8,512,64,32,6,700,1.4586,1.7908,114.0948417186737
0.0003,8,512,64,32,6,800,1.3852,1.7809,129.21913313865662
0.0003,8,512,64,32,6,900,1.3423,1.7644,144.300847530365
0.0003,8,512,64,32,6,1000,1.2868,1.7481,159.38113260269165
0.0003,8,512,64,32,6,1100,1.2424,1.7565,174.45522665977478
0.0003,8,512,64,32,6,1200,1.2035,1.7507,189.59163212776184
0.0003,8,512,64,32,6,1300,1.1476,1.7525,204.65232610702515
0.0003,8,512,64,32,6,1400,1.1191,1.7459,219.76431035995483
0.0003,8,512,128,32,2,0,4.5937,4.5866,4.820964813232422
0.0003,8,512,128,32,2,100,2.4987,2.5818,13.342846870422363
0.0003,8,512,128,32,2,200,2.3669,2.4612,21.839892864227295
0.0003,8,512,128,32,2,300,2.1878,2.3137,30.357991218566895
0.0003,8,512,128,32,2,400,1.9860,2.1621,38.88108706474304
0.0003,8,512,128,32,2,500,1.8405,2.0470,47.45262861251831
0.0003,8,512,128,32,2,600,1.7306,1.9769,55.95197892189026
0.0003,8,512,128,32,2,700,1.6464,1.9174,64.50131869316101
0.0003,8,512,128,32,2,800,1.5820,1.8609,73.00603103637695
0.0003,8,512,128,32,2,900,1.5174,1.8141,81.53725218772888
0.0003,8,512,128,32,2,1000,1.4645,1.7887,90.057377576828
0.0003,8,512,128,32,2,1100,1.4269,1.7719,98.60568380355835
0.0003,8,512,128,32,2,1200,1.3774,1.7628,107.100670337677
0.0003,8,512,128,32,2,1300,1.3385,1.7404,115.5893623828888
0.0003,8,512,128,32,2,1400,1.2963,1.7304,124.08970022201538
0.0003,8,512,128,32,4,0,4.6290,4.6306,8.944643259048462
0.0003,8,512,128,32,4,100,2.4805,2.5682,24.975132942199707
0.0003,8,512,128,32,4,200,2.3466,2.4513,40.94815945625305
0.0003,8,512,128,32,4,300,2.0569,2.2182,56.93730688095093
0.0003,8,512,128,32,4,400,1.8521,2.0607,72.9479501247406
0.0003,8,512,128,32,4,500,1.7001,1.9348,88.87269711494446
0.0003,8,512,128,32,4,600,1.6007,1.8677,104.82761859893799
0.0003,8,512,128,32,4,700,1.4960,1.8112,120.79616665840149
0.0003,8,512,128,32,4,800,1.4221,1.7910,136.75537395477295
0.0003,8,512,128,32,4,900,1.3588,1.7669,152.72063159942627
